,adjective,noun,article,adj_article,prob,is_multi_token
2982,oil,barrel,a,an,0.0005428333533927798,False
2983,shirt,top,a,a,0.00017247874347958714,False
2984,purple,frog,a,a,0.008895223028957844,False
2985,children,book,a,a,0.00030097312992438674,False
2986,purple,bubble,a,a,0.00035829917760565877,False
2987,sweet,potato,a,a,0.47610795497894287,False
2988,village,hall,a,a,0.006001659203320742,False
2989,lacrosse,stick,a,a,5.168071584193967e-05,False
2990,snake,tongue,a,a,0.001547854277305305,False
2991,bread,knife,a,a,0.0006203663651831448,False
2992,bake,cookie,a,a,1.2807807259616024e-11,True
2993,hare,lip,a,a,1.433061515854206e-05,False
2994,pink,pants,,,0.0009606998064555228,False
2995,red,lip,a,a,0.0033694938756525517,False
2996,batman,shoe,a,a,3.801873390330002e-05,False
2997,dark,room,a,a,0.003406142583116889,False
2998,dark,paint,,,0.0005503252614289522,False
2999,dinosaur,egg,an,a,0.002372258808463812,False
3000,wooden,horse,a,a,0.0006094261771067977,False
3001,oval,circle,a,an,3.9923419535625726e-05,False
3002,kid,game,a,a,4.924790118820965e-05,False
3003,purple,basket,a,a,0.00014621757145505399,False
3004,purple,bead,a,a,0.0025810240767896175,False
3005,orange,tiger,a,an,0.0012011644430458546,False
3006,hot,corn,a,a,0.0015978723531588912,False
3007,ballet,dress,a,a,0.0006188686820678413,False
3008,fish,puppet,a,a,0.0006935858982615173,False
3009,purple,patch,a,a,0.0031823928002268076,False
3010,green,bear,a,a,0.0012375684455037117,False
3011,bread,dough,,,0.007964926771819592,False
3012,grey,hair,,,0.010224461555480957,False
3013,document,file,a,a,0.0006493005203083158,False
3014,bedroom,flat,a,a,2.110769310093019e-05,False
3015,yellow,kite,a,a,0.004083005711436272,False
3016,pitcher,glove,a,a,0.0002468101738486439,False
3017,ink,pad,a,an,8.445067942375317e-05,False
3018,mouse,ear,an,a,0.00023034446348901838,False
3019,pink,cup,a,a,0.0001617910311324522,False
3020,red,belly,a,a,0.002845677314326167,False
3021,orange,crayon,a,an,0.004652033559978008,False
3022,ankle,boot,a,an,0.0002508851757738739,False
3023,dog,bun,a,a,0.002137906849384308,False
3024,bus,puzzle,a,a,9.667049198469613e-06,False
3025,green,leg,a,a,6.0984264564467594e-05,False
3026,dirty,food,,,0.0002915461955126375,False
3027,hamburger,bun,a,a,0.000573122117202729,False
3028,soccer,ball,a,a,0.023904666304588318,False
3029,jean,jacket,a,a,0.007781121879816055,False
3030,green,chair,a,a,0.002551647834479809,False
3031,yellow,stick,a,a,0.0009909735526889563,False
3032,leaf,pile,a,a,0.002859267871826887,False
3033,red,luggage,,,4.079160498804413e-05,False
3034,orange,sequin,a,an,8.56420083437115e-05,False
3035,dirty,garbage,,,0.00304376776330173,False
3036,wash,cloth,a,a,0.00251957424916327,False
3037,green,bubble,a,a,0.003045775229111314,False
3038,upstairs,toy,a,an,4.891439402854303e-06,False
3039,balloon,popping,a,a,0.0037651739548891783,False
3040,yellow,mountain,a,a,0.001900636125355959,False
3041,water,line,a,a,8.64724424900487e-05,False
3042,top,piece,a,a,0.00022939663904253393,False
3043,straw,cup,a,a,5.664326818077825e-05,False
3044,red,lead,a,a,0.000473016407340765,False
3045,snack,boy,a,a,8.310087287100032e-05,False
3046,circle,puzzle,a,a,9.563672938384116e-05,False
3047,banana,chip,a,a,0.00013452004350256175,False
3048,apple,cider,,,0.30837148427963257,False
3049,snowman,melt,a,a,2.5509242241444066e-08,True
3050,skate,board,a,a,3.140008629998192e-06,False
3051,grocery,warehouse,a,a,0.00016727230104152113,False
3052,wheel,chair,a,a,0.0018910916987806559,False
3053,baby,bag,a,a,0.0026208581402897835,False
3054,wood,box,a,a,0.0007369477534666657,False
3055,car,ferry,a,a,0.006584639195352793,False
3056,red,tights,,,0.014887451194226742,False
3057,smiley,face,a,a,0.004929202143102884,False
3058,crystal,piece,a,a,3.775571167352609e-05,False
3059,cherry,vanilla,,,0.07824958860874176,False
3060,bath,room,a,a,0.001585153047926724,False
3061,yellow,match,a,a,4.3338906834833324e-05,False
3062,student,nurse,a,a,0.004857135005295277,False
3063,baby,cat,a,a,0.0029002137016505003,False
3064,orange,ball,a,an,0.0017923082923516631,False
3065,firehouse,lunch,a,a,8.92577997005882e-11,True
3066,red,tractor,a,a,0.0009277649805881083,False
3067,bowling,alley,an,a,0.2227938026189804,False
3068,snow,ball,a,a,0.00033811337198130786,False
3069,pink,teddy,a,a,5.783141023130156e-05,False
3070,toy,man,a,a,0.00043715056381188333,False
3071,purple,mouse,a,a,0.0010156697826460004,False
3072,baby,bath,a,a,0.0027483783196657896,False
3073,green,house,a,a,0.0018861767603084445,False
3074,red,dandelion,a,a,0.03265826404094696,False
3075,frozen,shoulder,a,a,5.466487709782086e-05,False
3076,hot,milk,,,0.003516519209370017,False
3077,vinegar,bottle,a,a,6.750849570380524e-05,False
3078,color,book,a,a,0.0011523234425112605,False
3079,company,software,,,0.0008873873157426715,False
3080,red,border,a,a,0.00016403195331804454,False
3081,oak,tree,a,an,0.02381169982254505,False
3082,music,note,a,a,0.0008502524578943849,False
3083,mommy,hair,,,3.1764986943016993e-06,False
3084,top,branch,a,a,1.967826574400533e-05,False
3085,burglar,alarm,an,a,3.8600651117446595e-16,True
3086,office,key,a,an,6.628649134654552e-05,False
3087,green,toe,a,a,0.002105320105329156,False
3088,movie,channel,a,a,0.004986728075891733,False
3089,dune,buggy,a,a,0.39989882707595825,False
3090,yellow,green,,,0.0006937255384400487,False
3091,red,pig,a,a,0.008693315088748932,False
3092,exterior,light,a,an,0.0001141208631452173,False
3093,plastics,company,a,a,1.705517206573859e-05,False
3094,yellow,chalk,,,0.01888507604598999,False
3095,baby,clothes,,,0.00162119313608855,False
3096,park,parade,a,a,0.003780496073886752,False
3097,bike,ride,a,a,0.003973957616835833,False
3098,car,seat,a,a,0.01215523574501276,False
3099,hot,doggy,a,a,0.01013405341655016,False
3100,pink,sock,a,a,0.0030070494394749403,False
3101,green,dress,a,a,0.018628599122166634,False
3102,sea,shell,a,a,0.0005200639716349542,False
3103,copy,cat,a,a,0.00012716713536065072,False
3104,yellow,square,a,a,0.00015511411766055971,False
3105,wall,drawer,a,a,0.0012197570176795125,False
3106,maple,sugar,,,0.001208936795592308,False
3107,snow,hill,a,a,0.019897712394595146,False
3108,sky,color,a,a,0.0009966270299628377,False
3109,day,school,a,a,0.0006719970260746777,False
3110,vanilla,wafer,a,a,1.586335383763071e-05,False
3111,peacock,feather,a,a,0.00038980302633717656,False
3112,flat,fish,a,a,0.0001322298194281757,False
3113,garden,sign,a,a,0.00017431937158107758,False
3114,cream,cheese,,,0.03525432571768761,False
3115,hair,barrette,a,a,6.116782606113702e-05,False
3116,orange,zebra,a,an,0.001317801303230226,False
3117,bear,tooth,a,a,0.0013117975322529674,False
3118,cheese,sauce,,,0.006103166379034519,False
3119,blood,checker,a,a,0.0018897618865594268,False
3120,bright,leaf,a,a,0.0004726913175545633,False
3121,brown,ale,an,a,0.0036086977925151587,False
3122,red,sifter,a,a,0.0002941580896731466,False
3123,color,leg,a,a,1.0103747172252042e-07,False
3124,purple,light,a,a,0.001698720850981772,False
3125,wrap,present,a,a,1.1800137400541644e-07,False
3126,frozen,lip,a,a,3.935077620553784e-05,False
3127,puppy,bark,a,a,0.000206898053875193,False
3128,letter,side,a,a,1.0856126209546346e-05,False
3129,model,girl,a,a,0.0003575167211238295,False
3130,horse,shoeing,a,a,0.024987144395709038,False
3131,coal,block,a,a,2.6339126634411514e-05,False
3132,green,triangle,a,a,0.007710760924965143,False
3133,red,cap,a,a,0.025213204324245453,False
3134,rectangle,door,a,a,1.0751253081986386e-10,True
3135,purple,submarine,a,a,8.014790182642173e-06,False
3136,orange,bud,a,an,0.003227395471185446,False
3137,mommy,parrot,a,a,8.142526894516777e-06,False
3138,belly,button,a,a,0.004067659378051758,False
3139,round,carpet,a,a,3.773675416596234e-05,False
3140,orange,noodle,a,an,0.0019163439283147454,False
3141,baby,tooth,a,a,0.006222311872988939,False
3142,plastic,lid,a,a,0.0003528183442540467,False
3143,rain,umbrella,an,a,0.004262222442775965,False
3144,shore,island,an,a,0.00022717703541275114,False
3145,brown,guy,a,a,0.00013960429350845516,False
3146,cigarette,smoking,,,0.001987018156796694,False
3147,green,pea,a,a,0.014030964113771915,False
3148,bear,cookie,a,a,0.0008215814013965428,False
3149,picnic,blanket,a,a,0.001589356455951929,False
3150,tobacco,jar,a,a,5.065548248239793e-05,False
3151,baby,girl,a,a,0.0180685855448246,False
3152,outside,toy,a,an,2.8035005925630685e-06,False
3153,pointy,fish,a,a,1.6032186812788676e-10,True
3154,shoe,rack,a,a,0.008074807934463024,False
3155,bubble,game,a,a,5.5728865845594555e-05,False
3156,head,pirate,a,a,0.0003117303713224828,False
3157,web,site,a,a,0.37730005383491516,False
3158,gold,medal,a,a,0.5091668367385864,False
3159,brake,dust,,,0.00043768962495960295,False
3160,mama,deer,a,a,8.209490260924213e-06,False
3161,bicycle,store,a,a,0.00097719207406044,False
3162,orange,peach,a,an,0.0027828712482005358,False
3163,red,seat,a,a,0.004276173654943705,False
3164,hay,stack,a,a,5.433628030004911e-05,False
3165,brown,trunk,a,a,0.0027187701780349016,False
3166,brush,handle,a,a,0.00012944858463015407,False
3167,family,room,a,a,0.016784746199846268,False
3168,orange,letter,a,an,0.00015230321150738746,False
3169,grassy,field,a,a,0.00041819200851023197,False
3170,fish,fin,a,a,0.00025052326964214444,False
3171,stegosaurus,strike,a,a,6.358632909798856e-21,True
3172,knight,costume,a,a,0.0005219441372901201,False
3173,executive,committee,a,an,0.08845041692256927,False
3174,potato,scoop,a,a,0.00028194981859996915,False
3175,red,star,a,a,0.012841181829571724,False
3176,cannon,ball,a,a,0.004579461179673672,False
3177,flat,house,a,a,3.9444788853870705e-05,False
3178,trash,can,a,a,4.817985973204486e-05,False
3179,yellow,blanket,a,a,0.004197699949145317,False
3180,green,shovel,a,a,0.0016813313122838736,False
3181,cardboard,house,a,a,2.144159770978149e-05,False
3182,round,wall,a,a,0.0005443874979391694,False
3183,red,edge,an,a,0.0013955174945294857,False
3184,orange,train,a,an,5.56135673832614e-05,False
3185,wooden,leg,a,a,0.002828014548867941,False
3186,pink,bottle,a,a,0.0004847277596127242,False
3187,tip,toe,a,a,0.01850646734237671,False
3188,purple,crayon,a,a,0.005757669918239117,False
3189,building,marker,a,a,0.0018623817013576627,False
3190,red,card,a,a,0.001592336455360055,False
3191,mommy,hand,a,a,1.2223013982293196e-05,False
3192,tea,pickle,a,a,0.0008446059073321521,False
3193,baby,alligator,an,a,0.0019002528861165047,False
3194,jelly,bagel,a,a,0.0007932700682431459,False
3195,hot,stove,a,a,0.03037482313811779,False
3196,cable,run,a,a,1.6136702470248565e-05,False
3197,purple,reindeer,a,a,0.0006967569934204221,False
3198,yellow,roller,a,a,0.0003714387712534517,False
3199,green,yogurt,,,0.007286766543984413,False
3200,grey,label,a,a,0.0006480697775259614,False
3201,pink,scarf,a,a,0.011945342645049095,False
3202,hairless,cat,a,a,3.0076824011346147e-09,True
3203,hand,washing,,,0.09176398068666458,False
3204,teen,movie,a,a,6.972545088501647e-05,False
3205,fuel,tank,a,a,0.019249096512794495,False
3206,brown,monkey,a,a,0.005682994611561298,False
3207,red,pea,a,a,0.0012180429184809327,False
3208,apple,core,a,an,0.0005084160366095603,False
3209,walking,stick,a,a,0.0017769788391888142,False
3210,fuzzy,blanket,a,a,9.033034439198673e-05,False
3211,wet,hand,a,a,0.0010631273034960032,False
3212,red,bow,a,a,0.006056438200175762,False
3213,slave,driver,a,a,0.0014029525918886065,False
3214,yellow,leg,a,a,2.6188114134129137e-05,False
3215,organ,pipe,a,an,0.0007987553835846484,False
3216,farmer,man,a,a,0.00011909225577255711,False
3217,pink,rectangle,a,a,0.00020114038488827646,False
3218,ear,hole,a,an,2.249972749268636e-05,False
3219,ice,box,a,an,0.0027040967252105474,False
3220,yogurt,raisin,a,a,2.0792446104018227e-16,True
3221,pink,lip,a,a,0.0013697443064302206,False
3222,grey,cap,a,a,0.0003372143255546689,False
3223,orange,button,a,an,0.001135165453888476,False
3224,dark,glasses,,,0.03234076499938965,False
3225,top,model,a,a,0.00315853045322001,False
3226,floor,tiling,,,0.010759137570858002,False
3227,fruit,cake,a,a,0.03276399150490761,False
3228,squirt,guns,a,a,1.8388243171160803e-20,True
3229,pencil,case,a,a,3.1003459298517555e-05,False
3230,purple,shovel,a,a,0.00017567691975273192,False
3231,red,rod,a,a,0.01791556365787983,False
3232,yellow,triangle,a,a,0.0016705511370673776,False
3233,red,leaf,a,a,0.003742988221347332,False
3234,red,square,a,a,0.0020242466125637293,False
3235,dark,yard,a,a,0.00014687709335703403,False
3236,dance,floor,a,a,0.009298933669924736,False
3237,furry,puppy,a,a,0.00010264479351462796,False
3238,orange,container,a,an,0.0005110326455906034,False
3239,daddy,picture,a,a,0.00011838477075798437,False
3240,pickle,sandwich,a,a,1.4237375860448468e-10,True
3241,station,sign,a,a,0.0011864060070365667,False
3242,sweet,packet,a,a,0.00016814748232718557,False
3243,bright,hair,,,0.00164790207054466,False
3244,fire,engine,an,a,0.022318294271826744,False
3245,whale,shark,a,a,0.014285964891314507,False
3246,bald,eagle,an,a,0.07627233862876892,False
3247,square,piece,a,a,0.00015276068006642163,False
3248,cream,sandwich,a,a,0.0010549023281782866,False
3249,locked,door,a,a,0.0021332609467208385,False
3250,yellow,elephant,an,a,0.005536355078220367,False
3251,bubble,clown,a,a,7.828514208085835e-05,False
3252,toy,board,a,a,4.627108864951879e-06,False
3253,scout,tent,a,a,0.0004522736417129636,False
3254,yellow,piggie,a,a,0.0007150874007493258,False
3255,green,fish,a,a,0.008414534851908684,False
3256,giant,one,a,a,4.88987325297785e-06,False
3257,market,day,a,a,0.0010949692223221064,False
3258,school,call,a,a,0.0007106098346412182,False
3259,acid,soil,,,0.004136089235544205,False
3260,sweet,person,a,a,2.609708644740749e-05,False
3261,quarter,motor,a,a,2.659634810697753e-05,False
3262,granola,bar,a,a,4.4926588889962576e-11,True
3263,bunny,hole,a,a,0.0001693441445240751,False
3264,wine,purse,a,a,0.00025758493575267494,False
3265,freeze,tag,a,a,0.0001365554053336382,False
3266,yellow,colors,a,a,5.259909084998071e-05,False
3267,boy,drink,a,a,5.572645386564545e-05,False
3268,finger,food,,,0.0006250361911952496,False
3269,purple,ark,an,a,0.0005247083026915789,False
3270,boat,singing,,,5.7507782912580296e-05,False
3271,bloody,day,a,a,0.00019900870393030345,False
3272,pottery,room,a,a,2.8045014914823696e-05,False
3273,chicken,mushroom,a,a,0.0005411389283835888,False
3274,giant,potato,a,a,0.002500139642506838,False
3275,color,orange,an,a,0.004223099444061518,False
3276,round,glasses,,,0.006748301908373833,False
3277,wildlife,park,a,a,0.00018183948122896254,False
3278,child,seat,a,a,0.00022355841065291315,False
3279,sweet,home,a,a,0.0020610743667930365,False
3280,hair,day,a,a,7.308086787816137e-05,False
3281,dozen,egg,an,a,3.225510226911865e-06,False
3282,doggy,bin,a,a,1.9826307643739994e-09,True
3283,dinosaur,blanket,a,a,6.323517482087482e-06,False
3284,wall,light,a,a,0.00022804818581789732,False
3285,school,playground,a,a,0.021680207923054695,False
3286,red,bead,a,a,0.005400375928729773,False
3287,paper,boy,a,a,0.0016656084917485714,False
3288,purple,worm,a,a,0.004169840831309557,False
3289,sleep,walking,,,0.0025456836447119713,False
3290,dirty,car,a,a,0.00016033160500228405,False
3291,blind,mommy,a,a,1.2409334885887802e-05,False
3292,sugar,spoon,a,a,0.00379649898968637,False
3293,key,lock,a,a,0.009111317805945873,False
3294,dirty,pillow,a,a,0.00042049819603562355,False
3295,kitchen,light,a,a,0.00013119349023327231,False
3296,night,cream,,,7.980060763657093e-05,False
3297,round,tablet,a,a,2.6976209483109415e-05,False
3298,tennis,ball,a,a,0.006733803544193506,False
3299,green,scissors,,,0.0010662481654435396,False
3300,grilled,cheese,,,1.740884962651745e-09,True
3301,rainbow,parrot,a,a,0.0008124427986331284,False
3302,pool,table,a,a,0.0715169832110405,False
3303,call,box,a,a,0.0005276111769489944,False
3304,female,crab,a,a,0.00038296086131595075,False
3305,board,book,a,a,5.453977428260259e-05,False
3306,bridesmaid,dress,a,a,1.565038321294992e-17,True
3307,oatmeal,breakfast,a,an,1.31492766114482e-21,True
3308,teddy,snack,a,a,1.5358482414740138e-05,False
3309,red,cone,a,a,0.0025666244328022003,False
3310,cheese,sandwich,a,a,0.015105858445167542,False
3311,mama,duck,a,a,3.1654602935304865e-05,False
3312,round,penny,a,a,3.911688691005111e-05,False
3313,chain,saw,a,a,5.874214821233181e-06,False
3314,holly,leaf,a,a,0.0020649803336709738,False
3315,ginger,wine,,,0.0002483298594597727,False
3316,flat,floor,a,a,0.0002688175591174513,False
3317,woman,sitting,a,a,0.0013662812998518348,False
3318,kettle,boiling,,,0.000607544556260109,False
3319,grassy,piece,a,a,2.6332675133744488e-06,False
3320,flower,border,a,a,1.4907115541973326e-08,False
3321,yellow,star,a,a,0.0025137863121926785,False
3322,oil,taste,a,an,2.9740795071120374e-05,False
3323,orange,taste,a,an,0.0002226085343863815,False
3324,steam,roller,a,a,0.0020197827834635973,False
3325,jazz,band,a,a,0.004661391023546457,False
3326,fish,net,a,a,0.00028000734164379537,False
3327,baby,dinosaur,a,a,0.0010397338774055243,False
3328,furry,duck,a,a,1.9408221305639017e-06,False
3329,dance,room,a,a,0.0013575955526903272,False
3330,green,diamond,a,a,0.0010489712003618479,False
3331,alligator,green,,,2.4563478362438218e-08,False
3332,soy,milk,,,0.002843533642590046,False
3333,fuzzy,poodle,a,a,0.0017532885540276766,False
3334,girl,toy,a,a,0.0056456332094967365,False
3335,orange,tower,a,an,0.0005004844279028475,False
3336,red,face,a,a,0.02072516456246376,False
3337,shot,guns,a,a,0.0004115773772355169,False
3338,music,box,a,a,0.05429602786898613,False
3339,fat,leg,a,a,6.364200817188248e-05,False
3340,yellow,pail,a,a,0.0011163700837641954,False
3341,baking,bread,,,0.010187704116106033,False
3342,cocktail,bar,a,a,0.004048652481287718,False
3343,pirate,beard,a,a,9.445831528864801e-05,False
3344,red,hair,,,0.06474102288484573,False
3345,drum,body,a,a,8.235307177528739e-06,False
3346,hand,dress,a,a,0.00020334940927568823,False
3347,breakfast,bar,a,a,0.0019549622666090727,False
3348,dough,rise,a,a,2.69249039774877e-06,False
3349,seedless,grape,a,a,4.6218595817800714e-10,True
3350,television,licence,a,a,0.0010430332040414214,False
3351,toy,soldier,a,a,0.0008332848083227873,False
